dates_document_date,document_digital_id,document_if_published_publication_details,document_if_published_volume_link,document_if_published_volume_reference,document_if_published_volume_reference_noDoc,document_language_code,document_publication_date,document_reference,document_related_to_dodis_docs_item1,document_related_to_dodis_docs_item2,document_related_to_dodis_docs_item3,document_related_to_dodis_docs_item4,document_related_to_dodis_docs_item5,document_related_to_dodis_docs_item6,document_summary,document_type_document,geographic_nouns_geo_nouns_mentioned_item1,geographic_nouns_geo_nouns_mentioned_item2,geographic_nouns_geo_nouns_mentioned_item3,geographic_nouns_geo_nouns_mentioned_item4,geographic_nouns_geo_nouns_mentioned_item5,geographic_nouns_geo_nouns_mentioned_item6,geographic_nouns_geo_nouns_mentioned_item7,geographic_nouns_geo_nouns_mentioned_item8,geographic_nouns_geo_nouns_mentioned_item9,geographic_nouns_geo_nouns_mentioned_item10,geographic_nouns_geo_nouns_mentioned_item11,geographic_nouns_geo_nouns_mentioned_item12,geographic_nouns_geo_nouns_mentioned_item13,geographic_nouns_geo_nouns_mentioned_item14,geographic_nouns_geo_nouns_mentioned_item15,geographic_nouns_geo_nouns_mentioned_item16,geographic_nouns_geo_nouns_mentioned_item17,geographic_nouns_geo_nouns_mentioned_item18,geographic_nouns_geo_nouns_mentioned_item19,geographic_nouns_geo_nouns_mentioned_item20,geographic_nouns_geo_nouns_mentioned_item21,geographic_nouns_geo_nouns_mentioned_item22,geographic_nouns_geo_nouns_mentioned_item23,geographic_nouns_geo_nouns_mentioned_item24,geographic_nouns_geo_nouns_mentioned_item25,geographic_nouns_geo_nouns_mentioned_item26,geographic_nouns_geo_nouns_mentioned_item27,geographic_nouns_geo_nouns_mentioned_item28,geographic_nouns_geo_nouns_mentioned_item29,geographic_nouns_geo_nouns_mentioned_item30,geographic_nouns_geo_nouns_mentioned_item31,geographic_nouns_geo_nouns_mentioned_item32,geographic_nouns_geo_nouns_mentioned_item33,geographic_nouns_geo_nouns_mentioned_item34,geographic_nouns_geo_nouns_mentioned_item35,geographic_nouns_geo_nouns_mentioned_item36,geographic_nouns_geo_nouns_mentioned_item37,geographic_nouns_geo_nouns_mentioned_item38,geographic_nouns_geo_nouns_mentioned_item39,geographic_nouns_geo_nouns_mentioned_item40,locations_archives_recipient_location,organizations_author_organization,organizations_other_organizations_mentioned_item1,organizations_other_organizations_mentioned_item2,organizations_other_organizations_mentioned_item3,organizations_other_organizations_mentioned_item4,organizations_other_organizations_mentioned_item5,organizations_other_organizations_mentioned_item6,organizations_other_organizations_mentioned_item7,organizations_other_organizations_mentioned_item8,organizations_other_organizations_mentioned_item9,organizations_other_organizations_mentioned_item10,organizations_other_organizations_mentioned_item11,organizations_other_organizations_mentioned_item12,organizations_other_organizations_mentioned_item13,organizations_other_organizations_mentioned_item14,organizations_other_organizations_mentioned_item15,organizations_other_organizations_mentioned_item16,organizations_other_organizations_mentioned_item17,organizations_other_organizations_mentioned_item18,organizations_other_organizations_mentioned_item19,organizations_other_organizations_mentioned_item20,organizations_other_organizations_mentioned_item21,organizations_other_organizations_mentioned_item22,organizations_other_organizations_mentioned_item23,organizations_other_organizations_mentioned_item24,organizations_other_organizations_mentioned_item25,organizations_other_organizations_mentioned_item26,organizations_other_organizations_mentioned_item27,organizations_other_organizations_mentioned_item28,organizations_other_organizations_mentioned_item29,organizations_other_organizations_mentioned_item30,organizations_other_organizations_mentioned_item31,organizations_other_organizations_mentioned_item32,organizations_other_organizations_mentioned_item33,organizations_other_organizations_mentioned_item34,organizations_other_organizations_mentioned_item35,organizations_other_organizations_mentioned_item36,organizations_other_organizations_mentioned_item37,organizations_other_organizations_mentioned_item38,organizations_other_organizations_mentioned_item39,organizations_other_organizations_mentioned_item40,organizations_recipient_organization,persons_author_person,persons_other_persons_mentioned_item1,persons_other_persons_mentioned_item2,persons_other_persons_mentioned_item3,persons_other_persons_mentioned_item4,persons_other_persons_mentioned_item5,persons_other_persons_mentioned_item6,persons_other_persons_mentioned_item7,persons_other_persons_mentioned_item8,persons_other_persons_mentioned_item9,persons_other_persons_mentioned_item10,persons_other_persons_mentioned_item11,persons_other_persons_mentioned_item12,persons_other_persons_mentioned_item13,persons_other_persons_mentioned_item14,persons_other_persons_mentioned_item15,persons_other_persons_mentioned_item16,persons_other_persons_mentioned_item17,persons_other_persons_mentioned_item18,persons_other_persons_mentioned_item19,persons_other_persons_mentioned_item20,persons_other_persons_mentioned_item21,persons_other_persons_mentioned_item22,persons_other_persons_mentioned_item23,persons_other_persons_mentioned_item24,persons_other_persons_mentioned_item25,persons_other_persons_mentioned_item26,persons_other_persons_mentioned_item27,persons_other_persons_mentioned_item28,persons_other_persons_mentioned_item29,persons_other_persons_mentioned_item30,persons_other_persons_mentioned_item31,persons_other_persons_mentioned_item32,persons_other_persons_mentioned_item33,persons_other_persons_mentioned_item34,persons_other_persons_mentioned_item35,persons_other_persons_mentioned_item36,persons_other_persons_mentioned_item37,persons_other_persons_mentioned_item38,persons_other_persons_mentioned_item39,persons_other_persons_mentioned_item40,persons_recipient_person,persons_signatory_person,tags_document_tags_item1,tags_document_tags_item2,tags_document_tags_item3,tags_document_tags_item4,tags_document_tags_item5,tags_document_tags_item6,tags_document_tags_item7,tags_document_tags_item8,tags_document_tags_item9,tags_document_tags_item10,tags_document_tags_item11,tags_document_tags_item12
23.6.1956,10174,"Antoine Fleury et al., Diplomatic Documents of Switzerland, Bd. 20, Dok. 73, dodis.ch/10174, Zürich/Locarno/Genève 2004",/search?q=DDS-20&c=Document&f=Volume&t=all&cb=doc,,Dok. 73,de,23.6.1956,,,,,,,,"Bericht über die Beziehungen zwischen Indonesien und der Schweiz: wissenschaftliche und kulturelle Erforschung, Auslandschweizer, Handelsbeziehung, Kriegsschäden, Entkolonialisierung. - Rapport sur les relations entre la Suisse et l'Indonésie traitant la recherche scientifique, les Suisses de l'étranger, le commerce bilatéral, les dommages de guerre et la décolonialisation.",Report (R),Berlin,Bogor,Brussels,Geneva,Indonesia,Jakarta,Japan,Java,Java (Sud),Malaya,Medan,Netherlands (the),Ostasien,Rome,Sulawesi,Sumatra,Surabaja,Tjomal,Wiesbaden,Zurich,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1970/217#1167*,Federal Department for Foreign Affairs,Europäische Zahlungsunion,FDEA/Federal Office of Foreign Economic Affairs,FDFA/Directorate of International Organizations,Federal Assembly,"Federal Department of Economic Affairs, Education and Research",Indonesia/Embassy in Bern,Indonesia/Ministry of Foreign Affairs,Indonesien/Landwirtschaftsministerium,Indonesien/Regierung,Indonesien/Staat,Museum Rietberg,Netherlands/Government,Schweizer Konsularagentur in Surabaya,Schweizerisches Konsulat in Medan,Swiss Embassy in Jakarta,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bedot, Maurice","Bossi, Walter (1912–1998)","Brandstetter, Renward","Dardel, Gilbert de (1917–2007)","Herport, Albrecht (1640–1730)","Heydt, Eduard Von der  (1882–1964)","Hochreutiner, Bénédict-Pierre Georges","Leibundgut, Werner (1901–)","Notter, Alois (1903–1973)","Petitpierre, Max (1899–1994)","Pictet, Camille (1864–1893)","Sarasin, Paul (1856–1929)","Sarasin, Fritz (1859–1942)","Schaar-Schärer, Frederik van der","Schaar-Schärer, Frau Frederik van der","Schaffner, Hans (1908–2004)","Schweizer, Jean","Seifert, Otto Karl (1902–1971)","Sonderegger, Arnold (1898–1969)","Stauber, Viktor",Sukarno (1901–1970),"Zehnder, Alfred (1900–1983)",,,,,,,,,,,,,,,,,,,,,Indonesia (Politics),Indonesia (General),Indonesia (Economy),Indonesia (Others),,,,,,,,
20.8.1952,10175,"Antoine Fleury et al., Diplomatic Documents of Switzerland, Bd. 19, Dok. 20, dodis.ch/10175, Zürich/Locarno/Genève 2003",/search?q=DDS-19&c=Document&f=Volume&t=all&cb=doc,,Dok. 20,fr,20.8.1952,,,,,,,,"Le gouvernement français a de la peine à offrir des locaux adéquats à l'OTAN. Il est question de libérer à cet effet des locaux occupés par l'OECE. La Suisse demande des éclaircissements à ce propos, car elle craint pour sa neutralité.",,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1969/121#6369*,FDFA/State Secretariat/Directorate of Political Affairs,France/Government,NATO,Organisation for Economic Co-operation and Development,Swiss Federal Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Delegation of Switzerland to the OECD,"Zehnder, Alfred (1900–1983)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bauer, Gérard (1907–2000)","Zehnder, Alfred (1900–1983)",NATO,Organisation for Economic Co-operation and Development (OEEC–OECD),,,,,,,,,,
18.4.1955,10177,,,,,de,18.4.1955,,,,,,,,"Keine Regierung könne es sich leisten, in Zeiten des Kalten Krieges die ausländischen Rundspruchsendungen unbeachtet zu lassen. Feldmann plädiert für die Verbesserung des Abhördienstes durch einen neuen permanenten Mitarbeiterstab.",Letter (L) •,Eastern Bloc states,Réduit nationale,Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1979/28#31*,Federal Department of Justice and Police,Abteilung Presse und Funkspruch/Sektion Radio,KAPF,Romania/Embassy in Bern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Feldmann, Markus (1897–1958)","Schenker, Kurt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaudet, Paul (1904–1977)","Feldmann, Markus (1897–1958)",Security policy,Military policy,,,,,,,,,,
29.5.1953,10178,,,,,de,29.5.1953,,,,,,,,"Die dem EJPD untergeordnete Abteilung Presse und Funkspruch beschäftigt sich damit, für die Bedienung der Presse Dokumentationsmaterial über die allgemeine Schweizer Aussenpolitik bereitzustellen. Damit soll im Krisenfall feindliche Propaganda bekämpft werden. Das EPD soll dazu Material besteuern.",,Eastern Bloc states,Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1979/28#31*,Federal Department of Justice and Police,Federal Department for Foreign Affairs,Federal Department of Justice and Police,KAPF,USSR/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Stucki, Hans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Feldmann, Markus (1897–1958)",Security policy,Military policy,,,,,,,,,,
5.1.1951,10179,,,,,de,5.1.1951,,,,,,,,"Auftrag an die Chefs der Sektionen Presse, Radio und Agenturen die Entwicklungen in der öffentlichen Meinungsbildung zu beobachten und gegebenenfalls Massnahmen vorzuschlagen, um die Verbreitung von Sensationsmeldungen und Panikstimmung (insb. durch ausländische Agenturen) zu verhindern.",Minutes of the Federal Council (PVCF) •,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1979/28#31*,Swiss Federal Council,Abteilung Presse und Funkspruch/Sektion Agenturen,Abteilung Presse und Funkspruch/Sektion Presse,Abteilung Presse und Funkspruch/Sektion Radio,FDFA/General Secretariat/Information,Federal Department for Foreign Affairs,"Federal Department of Defence, Civil Protection and Sport",Federal Department of Justice and Police,KAPF,NZZ,VSP/Gemischt Pressepolitische Kommission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bretscher, Willy (1897–1992)","Frey, Siegfried (1901–1967)","Gut, Theodor (1890–1953)","Keel, Guido (1906–1999)","Kobelt, Karl (1891–1968)","Nef, Max (1899–1982)","Schenker, Kurt","Steiger, Eduard von (1881–1962)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oser, Charles (1902–1994)",Security policy,Military policy,,,,,,,,,,
7.5.1955,10180,,,,,fr,7.5.1955,,,,,,,,"Da Deutschland Mitglied der NATO wird und aus Rücksicht der Neutralitätspolitik, schlägt Petitpierre vor, dass sich die vorgesehene schweizerische Militärmission für die Teilnahme an Übungen der alliierten Armee in der BRD nur aus Obersten zusammensetzt.",,Bonn,Cologne,Germany,United States of America (USA),Washington DC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1972/33#1125*,Federal Department for Foreign Affairs,FMD/General Staff,Germany/Government,NATO,Nordatlantikpakt,Swiss Embassy in Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Federal Department of Defence, Civil Protection and Sport","Thiébaud, Raoul (1911–1974)","Corbat, Marius (1893–1965)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaudet, Paul (1904–1977)","Petitpierre, Max (1899–1994)",Military policy,Federal Republic of Germany (Politics),,,,,,,,,,
1.8.1952,10181,,,,,de,1.8.1952,,,,,,,,"Besprechung Daenikers mit dem schwedischen Staatsrat Hammarskjöld: Schuman-Plan und Konsequenzen für Nichtmitgliedstaaten, Edenplan (Verhältnis Europarat-Schumanplan), Kriegsmateriallieferungen, Konflikt mit der Sowjetunion betr. Flugzwischenfälle über der Ostsee.",,Baltic Sea,France,Moscow,Sweden,United Kingdom,United States of America (USA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2300#1000/716#1031*; CH-BAR#E2001E#1970/217#6094*,Swiss Embassy in Stockholm,Belgien/Staat,Commonwealth of Nations,Council of Europe,European Coal and Steel Community,Frankreich/Staat,Germany/Government,Germany/State,Italien/Staat,Luxemburg/Staat,Netherlands/State,Organisation for Economic Co-operation and Development,Sweden/Government,UK/Government,UN/General Assembly,UNO,USA/Government,USSR/Government,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,"Daeniker, Armin (1898–1983)","Eden, Anthony (1897–1977)","Hammarskjöld, Dag (1905–1961)","Undén, Östen (1886–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Daeniker, Armin (1898–1983)",Sweden (Politics),European Coal and Steel Community (ECSC),Export of war material,United States of America (USA) (Economy),,,,,,,,
11.4.1953,10182,,,,,de,11.4.1953,,,,,,,,Wahl Hammarskjölds zum Generalsekretär der UNO als Zeichen der Anerkennung der aktiven Neutralitätspolitik Schwedens.,Political report (RP),Europe,France,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2300#1000/716#1031*,Swiss Embassy in Stockholm,Council of Europe,Organisation for Economic Co-operation and Development,Schweden/Bankenkommission,Schweden/Staat,Suède/Fondation Nobel,Sweden/Government,Sweden/Ministry of Foreign Affairs,Sweden/National Bank,Tiden,UN/International Court of Justice,UN/Secretariat,UNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,"Daeniker, Armin (1898–1983)","Alphand, Hervé (1907–1994)","Boheman, Erik (1895–1979)","Drummond, Sir James Eric (1876–1951)","Hammarskjöld, Dag (1905–1961)","Hammarskjöld, Hjalmar (1862–1953)","Hammarskjöld, Ake","Hoppenot, Henri (1891–1977)","Lie, Trygve (1896–1968)","Lundberg, Arne (1911–)",Wigfors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Daeniker, Armin (1898–1983)",UNO – General,Sweden (Politics),,,,,,,,,,
10.4.1953,10183,,,,,de,10.4.1953,,,,,,,,"Petitpierre unterrichtet Hammarström über den schweizerischen Osthandel (kein Eintreten auf US-Wünsche), über die neue sowjetische Politik (keine harten Informationen schweizerischerseits), und über die Neutrale Ueberwachungskommission des Waffenstillstandes in Korea",Memo (No),Eastern Bloc states,Korea,Russia,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2800#1990/106#153*,Federal Department for Foreign Affairs,Neutral Nations Supervisory Commission,Sweden/Government,UNO,USSR/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Hammarskjöld, Dag (1905–1961)","Hammarström, Thorsten (1896–1965)","Myrdal, Gunnar (1898–1987)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden (Politics),Beginn der Beteiligung an der NNSC in Korea 1952-1953,East-West-Trade (1945–1990),Russia (Politics),UNO – General,Good offices,Korean War (1950–1953),Neutral Nations Supervisory Commission (NNSC),,,,
22.1.1955,10184,,,,,de,22.1.1955,,,,,,,,"In der Frage des West-Ost-Handels wird angenommen, dass die Schwedischen Kontrollen weniger straff sind als die schweizerischen. Exporte sind lizenzpflichtig und Kontrollen erfolgen stichprobenartig. Schweden bemüht sich aber aufzuzeigen, dass ihr System den NATO Weisungen voll entspricht.",Letter (L) •,China,Ost-West,Osten,Russia,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2200.148-02#1971/93#252*,Swiss Embassy in Stockholm,Coordinating Committee for Multilateral Export Controls,NATO,Sweden/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FDEA/Federal Office of Foreign Economic Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hotz, Jean (1890–1969)","Hartmann, Rudolf (1916–2002)",East-West-Trade (1945–1990),Sweden (Economy),United States of America (USA) (Economy),,,,,,,,,
2.12.1952,10185,,,,,de,2.12.1952,,,,,,,,"Der schwedische Botschafter in London hat einen Roman mit dem Titel ""Paradis för oss"" geschrieben, um die Diskussion über das Problem der Neutralität seines Land während des Zweiten Weltkrieges anzukurbeln.",,Denmark,Finland,France,German Realm,Norway,Russia,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2001E#1972/33#7016*,Swiss Embassy in Stockholm,Dagens Nyheter,Svenska Dagbladet,Sweden/Ministry of Foreign Affairs,UK/Embassy in Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daeniker, Armin (1898–1983)","Günther, Christian Ernest","Hägglöf, Gunnar (1904–1994)","Hansson, Per Albin","Kollontai, Aleksandra Michailovna (1872–1952)","Sandler, Rikard (1884–1964)","Wied, Viktor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)","Daeniker, Armin (1898–1983)",Sweden (Politics),Neutrality policy,,,,,,,,,,
13.7.1956,10186,,,,,de,13.7.1956,,,,,,,,"Rundreise eine schweizerischen Delegation für den Abschluss von Doppelbesteuerungsabkommen mit Norwegen, Finnland, Dänemark und Schweden.",Memo (No),Copenhagen,Denmark,Finland,Helsinki,Norway,Oslo,Paris,Stockholm,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#null; CH-BAR#E2001E#1970/217#2975*,FDFA/State Secretariat/Directorate of Political Affairs/Political Division V/Economic and Financial Service,Denmark/Government,Economiesuisse,FDF/Tax Administration,Federal Department for Foreign Affairs,Finland/Government,Norway/Government,Organisation for Economic Co-operation and Development,Sweden/Government,Swiss Embassy in Copenhagen,Swiss Embassy in Helsinki,Swiss Embassy in Oslo,Swiss Embassy in Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,"Jaeggi, Walter (1913–1982)","Bindschedler, Rudolf (1915–1991)","Diez, Emanuel (1919–1990)","Fischli, Alfred (1914–1992)","Gorgé, Camille (1893–1978)","Herold, Hans (1908–2002)","Jaccard, Gaston (1894–1991)","Jaeggi, Walter (1913–1982)","Locher, Kurt (1917–1991)","Ludwig, Max Beat","Widmer, Max",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Zehnder, Alfred (1900–1983)","Jaeggi, Walter (1913–1982)",Sweden (Economy),Norway (Economy),Denmark (Economy),Finland (Economy),,,,,,,,
6.2.1957,10188,,,,,fr,6.2.1957,,,,,,,,Die schwedische Aussenpolitik ist viel pragmatischer als die schweizerische.,Memo (No) •,Stockholm,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2800#1990/106#101*; CH-BAR#E2800#1990/106#97*,Federal Department for Foreign Affairs,Sweden/Government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Erlander, Tage (1901–1985)","Ohlin, Bertil Gotthard (1899–1979)","Undén, Östen (1886–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Sweden (Politics),Neutrality policy,,,,,,,,,,
14.4.1956,10187,"Antoine Fleury et al., Diplomatic Documents of Switzerland, Bd. 20, Dok. 66, dodis.ch/10187, Zürich/Locarno/Genève 2004",/search?q=DDS-20&c=Document&f=Volume&t=all&cb=doc,,Dok. 66,fr,14.4.1956,,,,,,,,"Treffen Petitpierre - Undén: Die beiden Aussenminister besprechen Themen wie die NNSC, die europäische Integration (EURATOM), die Entwicklungshilfe, die Beziehung zum Europarat und zur UdSSR. - Rencontre avec le ministre suédois aux affaires étrangères Undén. Sont à l'ordre du jour la NNSC, l'intégration européenne, l'aide au développement et les relations avec le Conseil de l'Europe et l'Union soviétique.",Memo (No) •,Arab states,Asia,Beijing,China,Ethiopia,Europe,Israel,Jerusalem,Korea,North Korea,Norway,Pakistan,Palestine,Panmunjom,Paris,Poland,Russia,Scandinavia,South Korea,Stockholm,Sweden,The West,United States of America (USA),Yugoslavia,,,,,,,,,,,,,,,,,CH-BAR#E2800#1990/106#101*; CH-BAR#E2210.5-02#1970/17#222*,Federal Department for Foreign Affairs,Äthiopien/Regierung,China/Government,Council of Europe,Council of Europe/Parliamentary Assembly,EURATOM,FDFA/State Secretariat/Directorate of Political Affairs,Federal Department for Foreign Affairs,NATO,Neutral Nations Supervisory Commission,NNSC/Polish Mission,Norway/Government,OECD/Council,Organisation for Economic Co-operation and Development,Pakistan/Regierung,Poland/Government,South Korea/Government,Sweden/Government,Sweden/Parliament,UNO,USA/Air Force,USA/Government,USSR/Government,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Bernadotte, Folke Graf von (1895–1948)","Bindschedler, Rudolf (1915–1991)","Borel, Georges (1900–1975)","Gorgé, Camille (1893–1978)",Haile Selassie (1892–1975),"Hartmann, Rudolf (1916–2002)","Marchal, Leon (1900–1956)","Montmollin, Louis de (1893–1974)","Rhee, Syngman (1875–1965)","Undén, Östen (1886–1974)","Willis, Frances Elisabeth (1899–1983)","Zehnder, Alfred (1900–1983)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sweden (Politics),Good offices,Europe's Organisations,Council of Europe,Russia (Politics),Euratom,Neutral Nations Supervisory Commission (NNSC),,,,,
6.2.1957,10189,,,,,fr,6.2.1957,,,,,,,,"Die erste offizielle Reise Petitpierres zu einem bilateralen Besuch ins Ausland führt ihn mit Aussenminister Undén und Ministerpräsident Erlander zusammen. Mit Undén bespricht Petitpierre ganz verschiedene Themen wie Fragen rund um die EWG, die EFTA, die Zollpolitik, die Meistbegünstigung, die Landwirtschaft, die OECE, die Atomenergie, die Waffenstillstandskommission, die Frage der Botschafter, den Ost-West-Handel.",Memo (No) •,Aachen,Arab states,Benelux,China,Czechoslovakia,Denmark,Eastern Bloc states,Europe,France,Korea,Middle East,Netherlands (the),Norway,Ost-West,Overseas countries,Poland,Russia,Scandinavia,Stockholm,Sweden,United Kingdom,United States of America (USA),,,,,,,,,,,,,,,,,,,CH-BAR#E2800#1967/60#8*; CH-BAR#E2800#1990/106#102*; CH-BAR#E2800#1990/106#97*,Federal Department for Foreign Affairs,Belgien/Staat,Denmark/Government,European Free Trade Association,European Union,France/Government,Low Tariff Club,Luxemburg/Staat,Netherlands/Government,Netherlands/State,Neutral Nations Supervisory Commission,NNSC/Czechoslovak Mission,NNSC/Polish Mission,NNSC/Swedish Mission,NNSC/Swiss Mission,Nordic Council,Norway/Government,OECD/Council,Organisation for Economic Co-operation and Development,Sweden/Government,Sweden/Ministry of Foreign Affairs,Swiss Embassy in Stockholm,UK/Government,UNO,USA/Government,USSR/Government,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","(Sweden), Gustav VI Adolf of (1882–1973)","Belfrage, Leif (1910–1990)","Erlander, Tage (1901–1985)","Grässli, Max (1902–1985)","Hammarskjöld, Dag (1905–1961)","Lange, Gunnar (1909–1976)","Poincilit, Erhart",Sandström,"Sergent, René (1904–1984)","Spaak, Paul-Henri (1899–1972)","Undén, Östen (1886–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Sweden (Politics),Organisation for Economic Co-operation and Development (OEEC–OECD),East-West-Trade (1945–1990),Energy and raw materials,GATT,European Free Trade Association (EFTA),European Union (EEC–EC–EU),Neutral Nations Supervisory Commission (NNSC),,,,
25.11.1959,10190,,,,,fr,25.11.1959,,,,,,,,"Gespräch Petitpierre mit Undén über die EFTA, die Beziehungen EFTA-EWG, NNSC und die Atomenergie.",,Belgium,France,Germany,Italy,Korea,Luxembourg,Netherlands (the),New York,Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2800#1990/106#102*,Federal Department for Foreign Affairs,Belgium/Government,European Union,FDFA/Directorate of International Organizations,France/Government,Germany/Government,International Committee of the Red Cross,Italy/Government,Luxemburg/Regierung,Netherlands/Government,Neutral Nations Supervisory Commission,NNSC/Swedish Mission,NNSC/Swiss Mission,Sweden/Armed Forces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hammarskjöld, Dag (1905–1961)","Undén, Östen (1886–1974)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)",Sweden (Politics),Energy and raw materials,Europe's Organisations,European Union (EEC–EC–EU),Neutral Nations Supervisory Commission (NNSC),,,,,,,
17.7.1952,10224,,,,,de,17.7.1952,,,,,,,,Gespräch mit dem Militärschriftsteller Captain L. Hart über die europäische Sicherheit.,,America,Belgium,Bonn,France,German Democratic Republic,German Realm,Germany,Indochina,Moscow,Netherlands (the),Rhine,Russia,United Kingdom,Western Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,CH-BAR#E2300#1000/716#498*; CH-BAR#E2001E#1969/121#6368*,Swiss Embassy in London,France/Army,France/Government,Germany/Army of the Third Reich,Germany/FRG/Social Democratic Party,Germany/National Socialist German Workers' Party,NATO,Swiss Army,UK/Government,USA/Armed Forces,USA/Government,USSR/Government,USSR/Politburo of the Central Committee of the CPSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federal Department for Foreign Affairs,,"Adenauer, Konrad (1876–1967)","Alexander, Harold George (1891–1969)","Guderian, Heinz (1888–1954)",Günther,"Head, Anthony Henry (1906–1983)","Kesselring, Albert (1885–1960)","Liddell Hart, Basil (1895–1970)","Pinay, Antoine (1891–1994)","Pleven, René","Ridgway, Matthew (1895–1993)","Speidel, Hans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petitpierre, Max (1899–1994)","Torrenté, Henry de (1893–1962)",Security policy,United Kingdom (Politics),NATO,,,,,,,,,
